domain_name,target_series,stage_order,forecast_stage,target_period,selected_model,forecast_date,actual_release_date,interval_method,is_primary,eligible_h4,nominal_coverage,point_forecast,actual,forecast_error,prior_observable_error_count,calibration_window_count,minimum_prior_errors,calibration_window,calibration_cutoff_target_period,max_calibration_release_date,interval_half_width,lower_80,upper_80,interval_width,interval_covered,violation,lower_miss,upper_miss,interval_score
Labour,PAYEMS,1,month_open,2024-02,Labour 12-Month Mean,2024-02-01,2024-03-08,exp_weighted_q80,1,1,0.8,224.75,275.0,50.25,89,48,24,48,2023-12,2024-01-05,242.5,-17.75,467.25,485.0,1,0,0,0,485.0
Labour,PAYEMS,1,month_open,2024-02,Labour 12-Month Mean,2024-02-01,2024-03-08,gaussian_rmse,0,1,0.8,224.75,275.0,50.25,89,48,24,48,2023-12,2024-01-05,4111.514091032388,-3886.764091032388,4336.264091032388,8223.028182064776,1,0,0,0,8223.028182064776
Labour,PAYEMS,1,month_open,2024-02,Labour 12-Month Mean,2024-02-01,2024-03-08,rolling_q80,0,1,0.8,224.75,275.0,50.25,89,48,24,48,2023-12,2024-01-05,1335.5833333333335,-1110.8333333333335,1560.3333333333335,2671.166666666667,1,0,0,0,2671.166666666667
Labour,PAYEMS,1,month_open,2024-03,Labour 12-Month Mean,2024-03-01,2024-04-05,exp_weighted_q80,1,1,0.8,254.66666666666666,303.0,48.33333333333334,90,48,24,48,2024-01,2024-02-02,238.16666666666674,16.499999999999915,492.83333333333337,476.3333333333335,1,0,0,0,476.3333333333335
Labour,PAYEMS,1,month_open,2024-03,Labour 12-Month Mean,2024-03-01,2024-04-05,gaussian_rmse,0,1,0.8,254.66666666666666,303.0,48.33333333333334,90,48,24,48,2024-01,2024-02-02,4111.557809184828,-3856.891142518162,4366.224475851495,8223.115618369657,1,0,0,0,8223.115618369657
Labour,PAYEMS,1,month_open,2024-03,Labour 12-Month Mean,2024-03-01,2024-04-05,rolling_q80,0,1,0.8,254.66666666666666,303.0,48.33333333333334,90,48,24,48,2024-01,2024-02-02,1335.5833333333335,-1080.9166666666667,1590.2500000000002,2671.166666666667,1,0,0,0,2671.166666666667
Labour,PAYEMS,1,month_open,2024-04,Labour 12-Month Mean,2024-04-01,2024-05-03,exp_weighted_q80,1,1,0.8,230.0,175.0,-55.0,91,48,24,48,2024-02,2024-03-08,223.91666666666663,6.083333333333371,453.91666666666663,447.83333333333326,1,0,0,0,447.83333333333326
Labour,PAYEMS,1,month_open,2024-04,Labour 12-Month Mean,2024-04-01,2024-05-03,gaussian_rmse,0,1,0.8,230.0,175.0,-55.0,91,48,24,48,2024-02,2024-03-08,4111.534236444603,-3881.5342364446033,4341.534236444603,8223.068472889207,1,0,0,0,8223.068472889207
Labour,PAYEMS,1,month_open,2024-04,Labour 12-Month Mean,2024-04-01,2024-05-03,rolling_q80,0,1,0.8,230.0,175.0,-55.0,91,48,24,48,2024-02,2024-03-08,1335.5833333333335,-1105.5833333333335,1565.5833333333335,2671.166666666667,1,0,0,0,2671.166666666667
Labour,PAYEMS,1,month_open,2024-05,Labour 12-Month Mean,2024-05-01,2024-06-07,exp_weighted_q80,1,1,0.8,243.91666666666666,272.0,28.083333333333343,92,48,24,48,2024-03,2024-04-05,218.91666666666669,24.99999999999997,462.83333333333337,437.83333333333337,1,0,0,0,437.83333333333337
Labour,PAYEMS,1,month_open,2024-05,Labour 12-Month Mean,2024-05-01,2024-06-07,gaussian_rmse,0,1,0.8,243.91666666666666,272.0,28.083333333333343,92,48,24,48,2024-03,2024-04-05,4108.352108667337,-3864.4354420006707,4352.268775334004,8216.704217334674,1,0,0,0,8216.704217334674
Labour,PAYEMS,1,month_open,2024-05,Labour 12-Month Mean,2024-05-01,2024-06-07,rolling_q80,0,1,0.8,243.91666666666666,272.0,28.083333333333343,92,48,24,48,2024-03,2024-04-05,1335.5833333333335,-1091.6666666666667,1579.5000000000002,2671.166666666667,1,0,0,0,2671.166666666667
Labour,PAYEMS,1,month_open,2024-06,Labour 12-Month Mean,2024-06-01,2024-07-05,exp_weighted_q80,1,1,0.8,242.08333333333334,206.0,-36.08333333333334,93,48,24,48,2024-04,2024-05-03,218.91666666666669,23.166666666666657,461.0,437.83333333333337,1,0,0,0,437.83333333333337
Labour,PAYEMS,1,month_open,2024-06,Labour 12-Month Mean,2024-06-01,2024-07-05,gaussian_rmse,0,1,0.8,242.08333333333334,206.0,-36.08333333333334,93,48,24,48,2024-04,2024-05-03,1499.4729136714548,-1257.3895803381215,1741.556247004788,2998.9458273429095,1,0,0,0,2998.9458273429095
Labour,PAYEMS,1,month_open,2024-06,Labour 12-Month Mean,2024-06-01,2024-07-05,rolling_q80,0,1,0.8,242.08333333333334,206.0,-36.08333333333334,93,48,24,48,2024-04,2024-05-03,1133.1666666666665,-891.0833333333331,1375.2499999999998,2266.333333333333,1,0,0,0,2266.333333333333
Labour,PAYEMS,1,month_open,2024-07,Labour 12-Month Mean,2024-07-01,2024-08-02,exp_weighted_q80,1,1,0.8,232.25,114.0,-118.25,94,48,24,48,2024-05,2024-06-07,211.16666666666669,21.083333333333314,443.4166666666667,422.33333333333337,1,0,0,0,422.33333333333337
Labour,PAYEMS,1,month_open,2024-07,Labour 12-Month Mean,2024-07-01,2024-08-02,gaussian_rmse,0,1,0.8,232.25,114.0,-118.25,94,48,24,48,2024-05,2024-06-07,1437.1467391586293,-1204.8967391586293,1669.3967391586293,2874.2934783172586,1,0,0,0,2874.2934783172586
Labour,PAYEMS,1,month_open,2024-07,Labour 12-Month Mean,2024-07-01,2024-08-02,rolling_q80,0,1,0.8,232.25,114.0,-118.25,94,48,24,48,2024-05,2024-06-07,1086.75,-854.5,1319.0,2173.5,1,0,0,0,2173.5
Labour,PAYEMS,1,month_open,2024-08,Labour 12-Month Mean,2024-08-01,2024-09-06,exp_weighted_q80,1,1,0.8,217.58333333333334,142.0,-75.58333333333334,95,48,24,48,2024-06,2024-07-05,179.66666666666663,37.916666666666714,397.25,359.33333333333326,1,0,0,0,359.33333333333326
Labour,PAYEMS,1,month_open,2024-08,Labour 12-Month Mean,2024-08-01,2024-09-06,gaussian_rmse,0,1,0.8,217.58333333333334,142.0,-75.58333333333334,95,48,24,48,2024-06,2024-07-05,1145.5473778480784,-927.9640445147451,1363.1307111814117,2291.094755696157,1,0,0,0,2291.094755696157
Labour,PAYEMS,1,month_open,2024-08,Labour 12-Month Mean,2024-08-01,2024-09-06,rolling_q80,0,1,0.8,217.58333333333334,142.0,-75.58333333333334,95,48,24,48,2024-06,2024-07-05,1063.0833333333335,-845.5000000000001,1280.6666666666667,2126.166666666667,1,0,0,0,2126.166666666667
Labour,PAYEMS,1,month_open,2024-09,Labour 12-Month Mean,2024-09-01,2024-10-04,exp_weighted_q80,1,1,0.8,215.16666666666666,254.0,38.83333333333334,96,48,24,48,2024-07,2024-08-02,173.91666666666663,41.25000000000003,389.08333333333326,347.83333333333326,1,0,0,0,347.83333333333326
Labour,PAYEMS,1,month_open,2024-09,Labour 12-Month Mean,2024-09-01,2024-10-04,gaussian_rmse,0,1,0.8,215.16666666666666,254.0,38.83333333333334,96,48,24,48,2024-07,2024-08-02,953.1754900098246,-738.0088233431579,1168.3421566764912,1906.3509800196491,1,0,0,0,1906.3509800196491
Labour,PAYEMS,1,month_open,2024-09,Labour 12-Month Mean,2024-09-01,2024-10-04,rolling_q80,0,1,0.8,215.16666666666666,254.0,38.83333333333334,96,48,24,48,2024-07,2024-08-02,813.0833333333334,-597.9166666666667,1028.25,1626.1666666666667,1,0,0,0,1626.1666666666667
Labour,PAYEMS,1,month_open,2024-10,Labour 12-Month Mean,2024-10-01,2024-11-01,exp_weighted_q80,1,1,0.8,196.5,12.0,-184.5,97,48,24,48,2024-08,2024-09-06,165.16666666666669,31.333333333333314,361.6666666666667,330.33333333333337,0,1,1,0,523.6666666666665
Labour,PAYEMS,1,month_open,2024-10,Labour 12-Month Mean,2024-10-01,2024-11-01,gaussian_rmse,0,1,0.8,196.5,12.0,-184.5,97,48,24,48,2024-08,2024-09-06,796.0044219664715,-599.5044219664715,992.5044219664715,1592.008843932943,1,0,0,0,1592.008843932943
Labour,PAYEMS,1,month_open,2024-10,Labour 12-Month Mean,2024-10-01,2024-11-01,rolling_q80,0,1,0.8,196.5,12.0,-184.5,97,48,24,48,2024-08,2024-09-06,757.9166666666666,-561.4166666666666,954.4166666666666,1515.8333333333333,1,0,0,0,1515.8333333333333
Labour,PAYEMS,1,month_open,2024-11,Labour 12-Month Mean,2024-11-01,2024-12-06,exp_weighted_q80,1,1,0.8,193.83333333333334,227.0,33.16666666666666,98,48,24,48,2024-09,2024-10-04,158.08333333333331,35.75000000000003,351.91666666666663,316.16666666666663,1,0,0,0,316.16666666666663
Labour,PAYEMS,1,month_open,2024-11,Labour 12-Month Mean,2024-11-01,2024-12-06,gaussian_rmse,0,1,0.8,193.83333333333334,227.0,33.16666666666666,98,48,24,48,2024-09,2024-10-04,728.1217196715721,-534.2883863382388,921.9550530049055,1456.2434393431442,1,0,0,0,1456.2434393431442
Labour,PAYEMS,1,month_open,2024-11,Labour 12-Month Mean,2024-11-01,2024-12-06,rolling_q80,0,1,0.8,193.83333333333334,227.0,33.16666666666666,98,48,24,48,2024-09,2024-10-04,662.75,-468.91666666666663,856.5833333333334,1325.5,1,0,0,0,1325.5
Labour,PAYEMS,1,month_open,2024-12,Labour 12-Month Mean,2024-12-01,2025-01-10,exp_weighted_q80,1,1,0.8,193.83333333333334,256.0,62.16666666666666,99,48,24,48,2024-10,2024-11-01,184.5,9.333333333333343,378.33333333333337,369.0,1,0,0,0,369.0
Labour,PAYEMS,1,month_open,2024-12,Labour 12-Month Mean,2024-12-01,2025-01-10,gaussian_rmse,0,1,0.8,193.83333333333334,256.0,62.16666666666666,99,48,24,48,2024-10,2024-11-01,667.0465142753445,-473.21318094201115,860.8798476086779,1334.093028550689,1,0,0,0,1334.093028550689
Labour,PAYEMS,1,month_open,2024-12,Labour 12-Month Mean,2024-12-01,2025-01-10,rolling_q80,0,1,0.8,193.83333333333334,256.0,62.16666666666666,99,48,24,48,2024-10,2024-11-01,475.83333333333337,-282.0,669.6666666666667,951.6666666666667,1,0,0,0,951.6666666666667
Labour,PAYEMS,1,month_open,2025-01,Labour 12-Month Mean,2025-01-01,2025-02-07,exp_weighted_q80,1,1,0.8,185.75,143.0,-42.75,100,48,24,48,2024-11,2024-12-06,173.91666666666663,11.833333333333371,359.66666666666663,347.83333333333326,1,0,0,0,347.83333333333326
Labour,PAYEMS,1,month_open,2025-01,Labour 12-Month Mean,2025-01-01,2025-02-07,gaussian_rmse,0,1,0.8,185.75,143.0,-42.75,100,48,24,48,2024-11,2024-12-06,636.0649042472141,-450.31490424721414,821.8149042472141,1272.1298084944283,1,0,0,0,1272.1298084944283
Labour,PAYEMS,1,month_open,2025-01,Labour 12-Month Mean,2025-01-01,2025-02-07,rolling_q80,0,1,0.8,185.75,143.0,-42.75,100,48,24,48,2024-11,2024-12-06,307.5,-121.75,493.25,615.0,1,0,0,0,615.0
Labour,PAYEMS,1,month_open,2025-02,Labour 12-Month Mean,2025-02-01,2025-03-07,exp_weighted_q80,1,1,0.8,188.83333333333334,151.0,-37.83333333333334,101,48,24,48,2024-12,2025-01-10,165.16666666666669,23.666666666666657,354.0,330.33333333333337,1,0,0,0,330.33333333333337
Labour,PAYEMS,1,month_open,2025-02,Labour 12-Month Mean,2025-02-01,2025-03-07,gaussian_rmse,0,1,0.8,188.83333333333334,151.0,-37.83333333333334,101,48,24,48,2024-12,2025-01-10,624.2449728868469,-435.4116395535135,813.0783062201803,1248.4899457736938,1,0,0,0,1248.4899457736938
Labour,PAYEMS,1,month_open,2025-02,Labour 12-Month Mean,2025-02-01,2025-03-07,rolling_q80,0,1,0.8,188.83333333333334,151.0,-37.83333333333334,101,48,24,48,2024-12,2025-01-10,294.5833333333333,-105.74999999999997,483.41666666666663,589.1666666666666,1,0,0,0,589.1666666666666
Labour,PAYEMS,1,month_open,2025-03,Labour 12-Month Mean,2025-03-01,2025-04-04,exp_weighted_q80,1,1,0.8,166.33333333333334,228.0,61.66666666666666,102,48,24,48,2025-01,2025-02-07,158.08333333333331,8.250000000000028,324.41666666666663,316.16666666666663,1,0,0,0,316.16666666666663
Labour,PAYEMS,1,month_open,2025-03,Labour 12-Month Mean,2025-03-01,2025-04-04,gaussian_rmse,0,1,0.8,166.33333333333334,228.0,61.66666666666666,102,48,24,48,2025-01,2025-02-07,605.9074831455002,-439.57414981216687,772.2408164788336,1211.8149662910005,1,0,0,0,1211.8149662910005
Labour,PAYEMS,1,month_open,2025-03,Labour 12-Month Mean,2025-03-01,2025-04-04,rolling_q80,0,1,0.8,166.33333333333334,228.0,61.66666666666666,102,48,24,48,2025-01,2025-02-07,249.41666666666663,-83.08333333333329,415.75,498.83333333333326,1,0,0,0,498.83333333333326
Labour,PAYEMS,1,month_open,2025-04,Labour 12-Month Mean,2025-04-01,2025-05-02,exp_weighted_q80,1,1,0.8,162.25,177.0,14.75,103,48,24,48,2025-02,2025-03-07,153.66666666666669,8.583333333333314,315.9166666666667,307.33333333333337,1,0,0,0,307.33333333333337
Labour,PAYEMS,1,month_open,2025-04,Labour 12-Month Mean,2025-04-01,2025-05-02,gaussian_rmse,0,1,0.8,162.25,177.0,14.75,103,48,24,48,2025-02,2025-03-07,568.5394059724533,-406.2894059724533,730.7894059724533,1137.0788119449066,1,0,0,0,1137.0788119449066
Labour,PAYEMS,1,month_open,2025-04,Labour 12-Month Mean,2025-04-01,2025-05-02,rolling_q80,0,1,0.8,162.25,177.0,14.75,103,48,24,48,2025-02,2025-03-07,242.5,-80.25,404.75,485.0,1,0,0,0,485.0
Labour,PAYEMS,1,month_open,2025-05,Labour 12-Month Mean,2025-05-01,2025-06-06,exp_weighted_q80,1,1,0.8,156.75,139.0,-17.75,104,48,24,48,2025-03,2025-04-04,140.66666666666663,16.08333333333337,297.41666666666663,281.33333333333326,1,0,0,0,281.33333333333326
Labour,PAYEMS,1,month_open,2025-05,Labour 12-Month Mean,2025-05-01,2025-06-06,gaussian_rmse,0,1,0.8,156.75,139.0,-17.75,104,48,24,48,2025-03,2025-04-04,474.5204558326875,-317.7704558326875,631.2704558326875,949.040911665375,1,0,0,0,949.040911665375
Labour,PAYEMS,1,month_open,2025-05,Labour 12-Month Mean,2025-05-01,2025-06-06,rolling_q80,0,1,0.8,156.75,139.0,-17.75,104,48,24,48,2025-03,2025-04-04,238.16666666666674,-81.41666666666674,394.91666666666674,476.3333333333335,1,0,0,0,476.3333333333335
Labour,PAYEMS,1,month_open,2025-06,Labour 12-Month Mean,2025-06-01,2025-07-03,exp_weighted_q80,1,1,0.8,151.91666666666666,147.0,-4.916666666666657,105,48,24,48,2025-04,2025-05-02,129.0,22.916666666666657,280.91666666666663,258.0,1,0,0,0,258.0
Labour,PAYEMS,1,month_open,2025-06,Labour 12-Month Mean,2025-06-01,2025-07-03,gaussian_rmse,0,1,0.8,151.91666666666666,147.0,-4.916666666666657,105,48,24,48,2025-04,2025-05-02,431.86557472448095,-279.94890805781426,583.7822413911476,863.7311494489619,1,0,0,0,863.7311494489619
Labour,PAYEMS,1,month_open,2025-06,Labour 12-Month Mean,2025-06-01,2025-07-03,rolling_q80,0,1,0.8,151.91666666666666,147.0,-4.916666666666657,105,48,24,48,2025-04,2025-05-02,223.91666666666663,-71.99999999999997,375.83333333333326,447.83333333333326,1,0,0,0,447.83333333333326
Labour,PAYEMS,1,month_open,2025-07,Labour 12-Month Mean,2025-07-01,2025-08-01,exp_weighted_q80,1,1,0.8,144.41666666666666,73.0,-71.41666666666666,106,48,24,48,2025-05,2025-06-06,124.41666666666663,20.00000000000003,268.83333333333326,248.83333333333323,1,0,0,0,248.83333333333323
Labour,PAYEMS,1,month_open,2025-07,Labour 12-Month Mean,2025-07-01,2025-08-01,gaussian_rmse,0,1,0.8,144.41666666666666,73.0,-71.41666666666666,106,48,24,48,2025-05,2025-06-06,354.23791833887265,-209.821251672206,498.6545850055393,708.4758366777453,1,0,0,0,708.4758366777453
Labour,PAYEMS,1,month_open,2025-07,Labour 12-Month Mean,2025-07-01,2025-08-01,rolling_q80,0,1,0.8,144.41666666666666,73.0,-71.41666666666666,106,48,24,48,2025-05,2025-06-06,218.91666666666669,-74.50000000000003,363.33333333333337,437.83333333333337,1,0,0,0,437.83333333333337
Labour,PAYEMS,1,month_open,2025-08,Labour 12-Month Mean,2025-08-01,2025-09-05,exp_weighted_q80,1,1,0.8,129.25,22.0,-107.25,107,48,24,48,2025-06,2025-07-03,123.91666666666669,5.333333333333314,253.16666666666669,247.83333333333337,1,0,0,0,247.83333333333337
Labour,PAYEMS,1,month_open,2025-08,Labour 12-Month Mean,2025-08-01,2025-09-05,gaussian_rmse,0,1,0.8,129.25,22.0,-107.25,107,48,24,48,2025-06,2025-07-03,238.39380706647532,-109.14380706647532,367.64380706647535,476.7876141329507,1,0,0,0,476.7876141329507
Labour,PAYEMS,1,month_open,2025-08,Labour 12-Month Mean,2025-08-01,2025-09-05,rolling_q80,0,1,0.8,129.25,22.0,-107.25,107,48,24,48,2025-06,2025-07-03,211.16666666666669,-81.91666666666669,340.4166666666667,422.33333333333337,1,0,0,0,422.33333333333337
Labour,PAYEMS,1,month_open,2025-09,Labour 12-Month Mean,2025-09-01,2025-11-20,exp_weighted_q80,1,1,0.8,129.25,119.0,-10.25,108,48,24,48,2025-07,2025-08-01,121.0,8.25,250.25,242.0,1,0,0,0,242.0
Labour,PAYEMS,1,month_open,2025-09,Labour 12-Month Mean,2025-09-01,2025-11-20,gaussian_rmse,0,1,0.8,129.25,119.0,-10.25,108,48,24,48,2025-07,2025-08-01,234.65989658962133,-105.40989658962133,363.9098965896213,469.31979317924265,1,0,0,0,469.31979317924265
Labour,PAYEMS,1,month_open,2025-09,Labour 12-Month Mean,2025-09-01,2025-11-20,rolling_q80,0,1,0.8,129.25,119.0,-10.25,108,48,24,48,2025-07,2025-08-01,184.5,-55.25,313.75,369.0,1,0,0,0,369.0
Labour,PAYEMS,1,month_open,2025-10,Labour 12-Month Mean,2025-10-01,2025-12-16,exp_weighted_q80,1,1,0.8,122.16666666666667,-105.0,-227.16666666666669,109,48,24,48,2025-08,2025-09-05,118.25,3.9166666666666714,240.41666666666669,236.5,0,1,1,0,1325.666666666667
Labour,PAYEMS,1,month_open,2025-10,Labour 12-Month Mean,2025-10-01,2025-12-16,gaussian_rmse,0,1,0.8,122.16666666666667,-105.0,-227.16666666666669,109,48,24,48,2025-08,2025-09-05,189.21893158451383,-67.05226491784715,311.3855982511805,378.43786316902765,0,1,1,0,757.9152139905561
Labour,PAYEMS,1,month_open,2025-10,Labour 12-Month Mean,2025-10-01,2025-12-16,rolling_q80,0,1,0.8,122.16666666666667,-105.0,-227.16666666666669,109,48,24,48,2025-08,2025-09-05,179.66666666666663,-57.49999999999996,301.8333333333333,359.33333333333326,0,1,1,0,834.3333333333337
Labour,PAYEMS,1,month_open,2025-11,Labour 12-Month Mean,2025-11-01,2025-12-16,exp_weighted_q80,1,1,0.8,122.16666666666667,64.0,-58.16666666666667,109,48,24,48,2025-08,2025-09-05,118.25,3.9166666666666714,240.41666666666669,236.5,1,0,0,0,236.5
Labour,PAYEMS,1,month_open,2025-11,Labour 12-Month Mean,2025-11-01,2025-12-16,gaussian_rmse,0,1,0.8,122.16666666666667,64.0,-58.16666666666667,109,48,24,48,2025-08,2025-09-05,189.21893158451383,-67.05226491784715,311.3855982511805,378.43786316902765,1,0,0,0,378.43786316902765
Labour,PAYEMS,1,month_open,2025-11,Labour 12-Month Mean,2025-11-01,2025-12-16,rolling_q80,0,1,0.8,122.16666666666667,64.0,-58.16666666666667,109,48,24,48,2025-08,2025-09-05,179.66666666666663,-57.49999999999996,301.8333333333333,359.33333333333326,1,0,0,0,359.33333333333326
Labour,PAYEMS,1,month_open,2025-12,Labour 12-Month Mean,2025-12-01,2026-01-09,exp_weighted_q80,1,1,0.8,119.41666666666667,50.0,-69.41666666666667,110,48,24,48,2025-09,2025-11-20,118.25,1.1666666666666714,237.66666666666669,236.5,1,0,0,0,236.5
Labour,PAYEMS,1,month_open,2025-12,Labour 12-Month Mean,2025-12-01,2026-01-09,gaussian_rmse,0,1,0.8,119.41666666666667,50.0,-69.41666666666667,110,48,24,48,2025-09,2025-11-20,167.5120061795722,-48.09533951290554,286.9286728462389,335.0240123591444,1,0,0,0,335.0240123591444
Labour,PAYEMS,1,month_open,2025-12,Labour 12-Month Mean,2025-12-01,2026-01-09,rolling_q80,0,1,0.8,119.41666666666667,50.0,-69.41666666666667,110,48,24,48,2025-09,2025-11-20,173.91666666666663,-54.49999999999996,293.3333333333333,347.83333333333326,1,0,0,0,347.83333333333326
Labour,PAYEMS,1,month_open,2026-01,Labour 12-Month Mean,2026-01-01,2026-02-11,exp_weighted_q80,1,1,0.8,106.58333333333333,130.0,23.41666666666667,112,48,24,48,2025-11,2025-12-16,121.0,-14.416666666666671,227.58333333333331,242.0,1,0,0,0,242.0
Labour,PAYEMS,1,month_open,2026-01,Labour 12-Month Mean,2026-01-01,2026-02-11,gaussian_rmse,0,1,0.8,106.58333333333333,130.0,23.41666666666667,112,48,24,48,2025-11,2025-12-16,162.6672741103881,-56.083940777054764,269.25060744372144,325.3345482207762,1,0,0,0,325.3345482207762
Labour,PAYEMS,1,month_open,2026-01,Labour 12-Month Mean,2026-01-01,2026-02-11,rolling_q80,0,1,0.8,106.58333333333333,130.0,23.41666666666667,112,48,24,48,2025-11,2025-12-16,173.91666666666663,-67.3333333333333,280.49999999999994,347.83333333333326,1,0,0,0,347.83333333333326
Labour,PAYEMS,1,month_open,2026-02,Labour 12-Month Mean,2026-02-01,2026-03-06,exp_weighted_q80,1,1,0.8,106.58333333333333,-92.0,-198.58333333333331,113,48,24,48,2025-12,2026-01-09,118.25,-11.666666666666671,224.83333333333331,236.5,0,1,1,0,1039.8333333333335
Labour,PAYEMS,1,month_open,2026-02,Labour 12-Month Mean,2026-02-01,2026-03-06,gaussian_rmse,0,1,0.8,106.58333333333333,-92.0,-198.58333333333331,113,48,24,48,2025-12,2026-01-09,153.8059327265371,-47.222599393203765,260.3892660598704,307.6118654530742,0,1,1,0,755.3858715210366
Labour,PAYEMS,1,month_open,2026-02,Labour 12-Month Mean,2026-02-01,2026-03-06,rolling_q80,0,1,0.8,106.58333333333333,-92.0,-198.58333333333331,113,48,24,48,2025-12,2026-01-09,165.16666666666669,-58.58333333333336,271.75,330.33333333333337,0,1,1,0,664.4999999999999
Labour,PAYEMS,1,month_open,2026-03,Labour 12-Month Mean,2026-03-01,2026-04-03,exp_weighted_q80,1,1,0.8,53.0,178.0,125.0,114,48,24,48,2026-01,2026-02-11,118.25,-65.25,171.25,236.5,0,1,0,1,304.0
Labour,PAYEMS,1,month_open,2026-03,Labour 12-Month Mean,2026-03-01,2026-04-03,gaussian_rmse,0,1,0.8,53.0,178.0,125.0,114,48,24,48,2026-01,2026-02-11,153.81787188480544,-100.81787188480544,206.81787188480544,307.6357437696109,1,0,0,0,307.6357437696109
Labour,PAYEMS,1,month_open,2026-03,Labour 12-Month Mean,2026-03-01,2026-04-03,rolling_q80,0,1,0.8,53.0,178.0,125.0,114,48,24,48,2026-01,2026-02-11,165.16666666666669,-112.16666666666669,218.16666666666669,330.33333333333337,1,0,0,0,330.33333333333337
Labour,PAYEMS,1,month_open,2026-04,Labour 12-Month Mean,2026-04-01,2026-05-08,exp_weighted_q80,1,1,0.8,41.916666666666664,115.0,73.08333333333334,115,48,24,48,2026-02,2026-03-06,129.0,-87.08333333333334,170.91666666666666,258.0,1,0,0,0,258.0
Labour,PAYEMS,1,month_open,2026-04,Labour 12-Month Mean,2026-04-01,2026-05-08,gaussian_rmse,0,1,0.8,41.916666666666664,115.0,73.08333333333334,115,48,24,48,2026-02,2026-03-06,155.98789743535352,-114.07123076868686,197.90456410202017,311.97579487070703,1,0,0,0,311.97579487070703
Labour,PAYEMS,1,month_open,2026-04,Labour 12-Month Mean,2026-04-01,2026-05-08,rolling_q80,0,1,0.8,41.916666666666664,115.0,73.08333333333334,115,48,24,48,2026-02,2026-03-06,173.91666666666663,-131.99999999999997,215.8333333333333,347.83333333333326,1,0,0,0,347.83333333333326
Labour,PAYEMS,1,month_open,2026-05,Labour 12-Month Mean,2026-05-01,2026-06-05,exp_weighted_q80,1,1,0.8,41.333333333333336,172.0,130.66666666666666,116,48,24,48,2026-03,2026-04-03,125.0,-83.66666666666666,166.33333333333334,250.0,0,1,0,1,306.6666666666666
Labour,PAYEMS,1,month_open,2026-05,Labour 12-Month Mean,2026-05-01,2026-06-05,gaussian_rmse,0,1,0.8,41.333333333333336,172.0,130.66666666666666,116,48,24,48,2026-03,2026-04-03,156.00385365796657,-114.67052032463323,197.33718699129992,312.00770731593315,1,0,0,0,312.00770731593315
Labour,PAYEMS,1,month_open,2026-05,Labour 12-Month Mean,2026-05-01,2026-06-05,rolling_q80,0,1,0.8,41.333333333333336,172.0,130.66666666666666,116,48,24,48,2026-03,2026-04-03,173.91666666666663,-132.5833333333333,215.24999999999997,347.83333333333326,1,0,0,0,347.83333333333326
Labour,PAYEMS,1,month_open,2026-06,Labour 12-Month Mean,2026-06-01,2026-07-02,exp_weighted_q80,1,1,0.8,35.083333333333336,57.0,21.916666666666664,117,48,24,48,2026-04,2026-05-08,125.0,-89.91666666666666,160.08333333333334,250.0,1,0,0,0,250.0
Labour,PAYEMS,1,month_open,2026-06,Labour 12-Month Mean,2026-06-01,2026-07-02,gaussian_rmse,0,1,0.8,35.083333333333336,57.0,21.916666666666664,117,48,24,48,2026-04,2026-05-08,154.55701338460588,-119.47368005127254,189.64034671793922,309.11402676921176,1,0,0,0,309.11402676921176
Labour,PAYEMS,1,month_open,2026-06,Labour 12-Month Mean,2026-06-01,2026-07-02,rolling_q80,0,1,0.8,35.083333333333336,57.0,21.916666666666664,117,48,24,48,2026-04,2026-05-08,173.91666666666663,-138.8333333333333,208.99999999999997,347.83333333333326,1,0,0,0,347.83333333333326
Labour,PAYEMS,2,after_week_1,2023-02,Labour Bridge Ridge,2023-02-07,2023-03-10,exp_weighted_q80,1,1,0.8,679.1298757406455,311.0,-368.1298757406455,78,48,24,48,2023-01,2023-02-03,532.70063345204,146.42924228860545,1211.8305091926854,1065.4012669040799,1,0,0,0,1065.4012669040799
Labour,PAYEMS,2,after_week_1,2023-02,Labour Bridge Ridge,2023-02-07,2023-03-10,gaussian_rmse,0,1,0.8,679.1298757406455,311.0,-368.1298757406455,78,48,24,48,2023-01,2023-02-03,3746.686205840093,-3067.556330099447,4425.816081580739,7493.372411680186,1,0,0,0,7493.372411680186
Labour,PAYEMS,2,after_week_1,2023-02,Labour Bridge Ridge,2023-02-07,2023-03-10,rolling_q80,0,1,0.8,679.1298757406455,311.0,-368.1298757406455,78,48,24,48,2023-01,2023-02-03,934.6543577499908,-255.52448200934532,1613.7842334906363,1869.3087154999816,1,0,0,0,1869.3087154999816
Labour,PAYEMS,2,after_week_1,2023-03,Labour Bridge Ridge,2023-03-07,2023-04-07,exp_weighted_q80,1,1,0.8,332.03152352259525,236.0,-96.03152352259525,78,48,24,48,2023-01,2023-02-03,532.70063345204,-200.6691099294448,864.7321569746352,1065.40126690408,1,0,0,0,1065.40126690408
Labour,PAYEMS,2,after_week_1,2023-03,Labour Bridge Ridge,2023-03-07,2023-04-07,gaussian_rmse,0,1,0.8,332.03152352259525,236.0,-96.03152352259525,78,48,24,48,2023-01,2023-02-03,3746.686205840093,-3414.6546823174976,4078.7177293626883,7493.372411680186,1,0,0,0,7493.372411680186
